id_venda,data,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,quantidade,preco_unitario,desconto,receita,custo_unitario,lucro,regiao,cidade,canal_venda,vendedor,meta_venda,atingiu_meta,prazo_entrega_dias,status_entrega
611,2024-01-27,1,1,Cliente_117,Novo,1,Média,Atacado,Teclado,Periféricos,Delta,Padrão,2,3360.46,0.12,5914.4096,1904.88,2104.6496,Nordeste,Recife,Loja,Vendedor_18,6256.81,Não,10,Atrasado
612,2024-01-26,1,1,Cliente_095,Recorrente,14,Baixa,Varejo,Teclado,Periféricos,Alpha,Econômico,2,563.9,0.19,913.518,363.9,185.71800000000007,Sul,Porto Alegre,Loja,Vendedor_17,1307.67,Não,14,Atrasado
613,2024-09-09,9,3,Cliente_154,Recorrente,46,Alta,Varejo,Teclado,Periféricos,Gamma,Padrão,3,5853.31,0.17,14574.7419,4583.96,822.8618999999981,Nordeste,Recife,Loja,Vendedor_15,19372.18,Não,3,No prazo
614,2024-01-13,1,1,Cliente_066,Novo,3,Baixa,Varejo,Teclado,Periféricos,Beta,Econômico,1,1972.92,0.08,1815.0864,1616.71,198.3764000000001,Sul,Curitiba,Loja,Vendedor_09,2208.78,Não,7,No prazo
615,2024-11-02,11,4,Cliente_027,Recorrente,7,Alta,Varejo,Monitor,Informática,Delta,Padrão,8,3611.38,0.02,28313.2192,3150.83,3106.5792,Nordeste,Salvador,Loja,Vendedor_17,29730.75,Não,14,Atrasado
616,2024-12-02,12,4,Cliente_096,Recorrente,33,Baixa,Atacado,Headset,Periféricos,Alpha,Econômico,6,1788.71,0.11,9551.7114,1149.59,2654.171400000001,Sudeste,Rio de Janeiro,Loja,Vendedor_19,12384.91,Não,9,Atrasado
617,2024-05-26,5,2,Cliente_120,Recorrente,35,Alta,Varejo,Headset,Periféricos,Delta,Econômico,8,1499.08,0.19,9714.0384,1308.28,-752.2016000000003,Sudeste,São Paulo,Online,Vendedor_08,12792.15,Não,9,Atrasado
618,2024-02-22,2,1,Cliente_080,Recorrente,52,Média,Atacado,Smartphone,Telefonia,Beta,Padrão,8,956.82,0.05,7271.832,605.79,2425.5120000000006,Centro-Oeste,Brasília,Online,Vendedor_18,7764.04,Não,2,No prazo
619,2024-01-02,1,1,Cliente_027,Recorrente,41,Média,Varejo,Tablet,Informática,Beta,Econômico,9,2910.99,0.21,20697.1389,2150.44,1343.178899999999,Nordeste,Salvador,Online,Vendedor_18,23839.53,Não,13,Atrasado
620,2024-10-31,10,4,Cliente_102,Recorrente,30,Baixa,Varejo,Monitor,Informática,Gamma,Padrão,10,1144.05,0.05,10868.475,658.85,4279.975,Centro-Oeste,Goiânia,Loja,Vendedor_08,11603.59,Não,2,No prazo
621,2024-04-06,4,2,Cliente_059,Novo,0,Baixa,Atacado,Headset,Periféricos,Delta,Econômico,10,3463.25,0.12,30476.6,2777.69,2699.699999999997,Sudeste,Rio de Janeiro,Loja,Vendedor_08,38583.03,Não,10,Atrasado
622,2024-12-21,12,4,Cliente_074,Novo,1,Baixa,Varejo,Notebook,Informática,Alpha,Padrão,4,578.5500000000001,0.12,2036.496,594.42,-341.18399999999974,Sudeste,São Paulo,Online,Vendedor_12,2953.79,Não,14,Atrasado
623,2024-09-28,9,3,Cliente_040,Novo,3,Média,Atacado,Notebook,Informática,Alpha,Premium,8,2334.52,0.04,17929.1136,1336.4,7237.9136,Norte,Belém,Loja,Vendedor_12,22355.66,Não,11,Atrasado
624,2024-05-17,5,2,Cliente_075,Recorrente,2,Baixa,Atacado,Headset,Periféricos,Beta,Econômico,6,917.78,0.03,5341.479600000001,673.76,1298.9196000000006,Norte,Belém,Online,Vendedor_17,5601.23,Não,3,No prazo
625,2024-03-16,3,1,Cliente_071,Recorrente,53,Alta,Atacado,Mouse,Periféricos,Alpha,Econômico,10,5714.12,0.11,50855.668,4487.66,5979.067999999999,Centro-Oeste,Brasília,Loja,Vendedor_15,68079.81,Não,6,No prazo
626,2024-03-26,3,1,Cliente_064,Novo,5,Baixa,Varejo,Impressora,Informática,Delta,Premium,2,2610.1,0.1,4698.18,1500.1,1697.9800000000005,Centro-Oeste,Goiânia,Online,Vendedor_05,5493.96,Não,14,Atrasado
627,2024-05-09,5,2,Cliente_115,Recorrente,11,Baixa,Atacado,Monitor,Informática,Delta,Premium,5,4906.0346820809245,0.135,21218.6,3492.269999999999,3757.250000000004,Centro-Oeste,Goiânia,Online,Vendedor_06,30802.25,Não,10,Atrasado
628,2024-02-28,2,1,Cliente_005,Recorrente,46,Baixa,Atacado,Notebook,Informática,Beta,Padrão,2,5279.56,0.15,8975.252,3590.35,1794.5520000000006,Norte,Manaus,Loja,Vendedor_17,12323.74,Não,7,No prazo
629,2024-08-11,8,3,Cliente_087,Recorrente,18,Baixa,Atacado,Smartphone,Telefonia,Delta,Econômico,2,4873.29,0.11,8674.4562,2739.26,3195.9362,Nordeste,Salvador,Loja,Vendedor_14,9570.7,Não,9,Atrasado
630,2024-12-27,12,4,Cliente_156,Recorrente,37,Baixa,Atacado,Headset,Periféricos,Alpha,Premium,8,432.63,0.06,3253.3776,230.65,1408.1775999999998,Sul,Curitiba,Online,Vendedor_08,3359.88,Não,2,No prazo
631,2024-07-16,7,3,Cliente_179,Recorrente,2,Média,Atacado,Mouse,Periféricos,Alpha,Econômico,10,5355.92,0.02,52488.016,3053.55,21952.516,Norte,Manaus,Loja,Vendedor_04,55141.29,Não,4,No prazo
632,2024-01-23,1,1,Cliente_017,Recorrente,56,Alta,Atacado,Headset,Periféricos,Gamma,Econômico,11,3448.15,0.14,32619.499,1871.59,12032.009000000002,Sudeste,Rio de Janeiro,Loja,Vendedor_04,39519.11,Não,13,Atrasado
633,2024-12-28,12,4,Cliente_154,Recorrente,32,Alta,Varejo,Impressora,Informática,Alpha,Padrão,1,2419.27,0.18,1983.8014,1412.44,571.3614,Norte,Belém,Online,Vendedor_20,2720.45,Não,13,Atrasado
634,2024-07-14,7,3,Cliente_001,Recorrente,3,Alta,Atacado,Impressora,Informática,Gamma,Econômico,9,4560.33,0.2,32834.376000000004,3095.73,4972.806000000004,Sul,Porto Alegre,Online,Vendedor_12,38303.32,Não,4,No prazo
635,2024-06-13,6,2,Cliente_140,Recorrente,45,Média,Varejo,Impressora,Informática,Delta,Econômico,8,1016.25,0.18,6666.6,729.2,833.0,Centro-Oeste,Goiânia,Loja,Vendedor_19,8038.53,Não,5,No prazo
636,2024-02-24,2,1,Cliente_163,Recorrente,35,Média,Varejo,Notebook,Informática,Delta,Padrão,2,5210.76,0.25,7816.14,3630.19,555.7600000000002,Sul,Curitiba,Loja,Vendedor_01,11727.36,Não,11,Atrasado
637,2024-04-06,4,2,Cliente_043,Novo,3,Baixa,Atacado,Tablet,Informática,Gamma,Premium,6,4797.456069364162,0.135,24898.797,2905.6199999999994,7465.077000000001,Norte,Manaus,Online,Vendedor_13,26521.25,Não,13,Atrasado
638,2024-06-26,6,2,Cliente_113,Novo,0,Baixa,Atacado,Monitor,Informática,Gamma,Premium,9,5134.97,0.23,35585.3421,2805.57,10335.2121,Sul,Curitiba,Loja,Vendedor_05,49509.31,Não,11,Atrasado
639,2024-08-14,8,3,Cliente_070,Novo,3,Alta,Atacado,Impressora,Informática,Beta,Premium,8,549.95,0.07,4091.628,445.19,530.1080000000002,Centro-Oeste,Brasília,Online,Vendedor_04,4691.02,Não,14,Atrasado
640,2024-09-30,9,3,Cliente_019,Recorrente,9,Média,Varejo,Tablet,Informática,Alpha,Padrão,11,3217.04,0.12,31140.9472,2701.45,1424.9972000000053,Sul,Curitiba,Loja,Vendedor_05,32253.82,Não,14,Atrasado
641,2024-08-01,8,3,Cliente_031,Novo,4,Média,Varejo,Teclado,Periféricos,Alpha,Premium,5,1128.84,0.22,4402.476,653.68,1134.076,Norte,Belém,Online,Vendedor_10,5372.38,Não,4,No prazo
642,2024-07-29,7,3,Cliente_163,Novo,2,Média,Atacado,Monitor,Informática,Alpha,Econômico,7,3064.94,0.08,19738.213600000003,2560.19,1816.883600000001,Centro-Oeste,Goiânia,Online,Vendedor_06,22364.12,Não,9,Atrasado
643,2024-08-12,8,3,Cliente_155,Recorrente,59,Média,Varejo,Mouse,Periféricos,Delta,Premium,9,124.16,0.01,1106.2656,88.92,305.9856,Nordeste,Recife,Online,Vendedor_20,1056.63,Sim,6,No prazo
644,2024-07-22,7,3,Cliente_197,Novo,4,Média,Varejo,Mouse,Periféricos,Beta,Econômico,1,1418.16,0.07,1318.8888,1145.85,173.03880000000004,Norte,Manaus,Loja,Vendedor_11,1299.14,Sim,13,Atrasado
645,2024-05-17,5,2,Cliente_024,Recorrente,5,Baixa,Atacado,Smartphone,Telefonia,Gamma,Premium,9,4747.64,0.13,37174.0212,3487.59,5785.711200000002,Sudeste,São Paulo,Loja,Vendedor_06,49100.25,Não,9,Atrasado
646,2024-03-03,3,1,Cliente_033,Recorrente,45,Baixa,Varejo,Tablet,Informática,Beta,Econômico,2,2514.07,0.04,4827.0144,1488.56,1849.8944,Norte,Manaus,Loja,Vendedor_02,5601.53,Não,1,No prazo
647,2024-01-07,1,1,Cliente_062,Recorrente,15,Baixa,Atacado,Headset,Periféricos,Delta,Econômico,7,4665.13,0.06,30696.5554,4140.58,1712.4953999999998,Norte,Belém,Loja,Vendedor_15,38811.83,Não,2,No prazo
648,2024-04-09,4,2,Cliente_075,Recorrente,24,Média,Varejo,Mouse,Outros,Beta,Padrão,7,4910.27,0.01,34028.1711,3929.41,6522.301100000001,Norte,Belém,Online,Vendedor_14,33088.16,Sim,13,Atrasado
649,2024-11-17,11,4,Cliente_160,Recorrente,8,Média,Varejo,Mouse,Periféricos,Delta,Padrão,4,4206.27,0.24,12787.0608,3773.31,-2306.1791999999987,Nordeste,Recife,Online,Vendedor_15,16299.68,Não,14,Atrasado
650,2024-09-21,9,3,Cliente_027,Recorrente,28,Média,Varejo,Smartphone,Telefonia,Delta,Padrão,1,4648.37,0.11,4137.0493,3999.76,137.28929999999946,Centro-Oeste,Brasília,Online,Vendedor_17,5150.27,Não,1,No prazo
651,2024-09-15,9,3,Cliente_165,Recorrente,12,Média,Varejo,Headset,Periféricos,Beta,Econômico,8,1660.92,0.04,12755.8656,1383.07,1691.3056000000015,Sudeste,Rio de Janeiro,Online,Vendedor_13,15151.32,Não,13,Atrasado
652,2024-05-26,5,2,Cliente_115,Recorrente,12,Média,Atacado,Tablet,Informática,Gamma,Padrão,9,5665.78,0.2,40793.616,4915.95,-3449.933999999994,Sul,Curitiba,Loja,Vendedor_19,49429.48,Não,2,No prazo
653,2024-04-25,4,2,Cliente_007,Recorrente,59,Alta,Atacado,Impressora,Informática,Beta,Econômico,7,1511.7,0.13,9206.253,1152.44,1139.1729999999989,Centro-Oeste,Goiânia,Loja,Vendedor_12,11054.66,Não,2,No prazo
654,2024-01-21,1,1,Cliente_175,Novo,4,Alta,Varejo,Monitor,Informática,Delta,Econômico,10,468.99,0.06,4408.505999999999,276.74,1641.1059999999993,Sudeste,Rio de Janeiro,Online,Vendedor_08,5087.11,Não,12,Atrasado
655,2024-04-08,4,2,Cliente_111,Recorrente,48,Alta,Atacado,Teclado,Periféricos,Delta,Econômico,11,4210.17,0.14,39828.2082,2728.58,9813.828200000004,Sudeste,Rio de Janeiro,Loja,Vendedor_04,46815.1,Não,11,Atrasado
656,2024-10-15,10,4,Cliente_170,Recorrente,8,Média,Atacado,Monitor,Informática,Alpha,Padrão,4,4268.9,0.03,16563.332,2224.34,7665.971999999998,Sul,Curitiba,Loja,Vendedor_06,18892.93,Não,11,Atrasado
657,2024-04-29,4,2,Cliente_188,Recorrente,54,Média,Atacado,Monitor,Informática,Delta,Padrão,4,2779.55,0.19,9005.742000000002,1729.1,2089.3420000000024,Centro-Oeste,Brasília,Online,Vendedor_16,12886.02,Não,13,Atrasado
658,2024-02-04,2,1,Cliente_056,Recorrente,33,Baixa,Varejo,Monitor,Informática,Alpha,Econômico,9,1729.37,0.12,13696.610399999998,1212.4,2785.0103999999974,Norte,Belém,Loja,Vendedor_10,18361.77,Não,13,Atrasado
659,2024-05-06,5,2,Cliente_171,Novo,0,Baixa,Varejo,Impressora,Informática,Delta,Premium,9,3235.61,0.18,23878.801800000005,2029.6,5612.401800000007,Norte,Manaus,Online,Vendedor_13,30062.52,Não,8,Atrasado
660,2024-05-02,5,2,Cliente_110,Recorrente,23,Alta,Varejo,Tablet,Informática,Gamma,Padrão,10,1327.89,0.05,12614.955,786.02,4754.755,Norte,Manaus,Online,Vendedor_02,15305.31,Não,13,Atrasado
661,2024-01-26,1,1,Cliente_115,Recorrente,25,Média,Varejo,Smartphone,Telefonia,Delta,Padrão,8,523.7005917159763,0.155,3540.216,461.35,-150.5840000000003,Norte,Belém,Loja,Vendedor_06,4641.86,Não,4,No prazo
662,2024-09-18,9,3,Cliente_183,Novo,4,Alta,Atacado,Impressora,Informática,Beta,Econômico,9,2420.33,0.18,17862.0354,1741.59,2187.725400000001,Sudeste,Rio de Janeiro,Online,Vendedor_07,21246.08,Não,5,No prazo
663,2024-05-25,5,2,Cliente_086,Novo,2,Alta,Atacado,Teclado,Periféricos,Gamma,Premium,11,2712.74,0.13,25960.9218,2227.04,1463.4818000000014,Centro-Oeste,Goiânia,Online,Vendedor_20,35345.2,Não,13,Atrasado
664,2024-12-24,12,4,Cliente_128,Recorrente,20,Média,Varejo,Mouse,Periféricos,Alpha,Econômico,7,2670.3,0.22,14579.838000000002,1723.34,2516.4580000000024,Sudeste,Rio de Janeiro,Online,Vendedor_10,21799.11,Não,3,No prazo
665,2024-10-02,10,4,Cliente_003,Recorrente,46,Baixa,Varejo,Monitor,Informática,Gamma,Premium,7,208.87,0.05,1388.9855,129.39,483.2555000000001,Sudeste,Rio de Janeiro,Loja,Vendedor_11,1375.85,Sim,3,No prazo
666,2024-03-16,3,1,Cliente_121,Recorrente,8,Baixa,Varejo,Impressora,Informática,Beta,Padrão,1,4498.42,0.24,3418.7992,2447.23,971.5692,Sul,Curitiba,Loja,Vendedor_16,4395.14,Não,9,Atrasado
667,2024-02-21,2,1,Cliente_137,Novo,5,Média,Atacado,Notebook,Informática,Gamma,Padrão,2,3065.08,0.02,6007.556799999999,1688.26,2631.0367999999994,Nordeste,Recife,Online,Vendedor_07,5863.84,Sim,7,No prazo
668,2024-09-30,9,3,Cliente_187,Recorrente,18,Média,Varejo,Teclado,Periféricos,Delta,Padrão,8,5386.22,0.14,37057.1936,3687.07,7560.633599999997,Norte,Manaus,Online,Vendedor_06,42696.81,Não,8,Atrasado
669,2024-05-08,5,2,Cliente_065,Novo,3,Média,Atacado,Headset,Periféricos,Gamma,Econômico,6,703.49,0.16,3545.5896,441.18,898.5096000000003,Centro-Oeste,Goiânia,Loja,Vendedor_15,5013.14,Não,14,Atrasado
670,2024-06-16,6,2,Cliente_083,Recorrente,58,Baixa,Varejo,Teclado,Periféricos,Gamma,Padrão,7,346.15,0.22,1889.979,233.95,252.32899999999995,Norte,Manaus,Loja,Vendedor_09,2184.89,Não,14,Atrasado
671,2024-02-17,2,1,Cliente_070,Novo,1,Alta,Varejo,Mouse,Periféricos,Alpha,Premium,9,3288.34,0.18,24267.949200000003,2156.42,4860.169200000004,Centro-Oeste,Brasília,Online,Vendedor_12,27330.3,Não,6,No prazo
672,2024-05-22,5,2,Cliente_023,Recorrente,15,Média,Atacado,Smartphone,Telefonia,Gamma,Padrão,3,1353.95,0.19,3290.0985000000005,1157.44,-182.22149999999965,Norte,Manaus,Loja,Vendedor_10,4388.95,Não,2,No prazo
673,2024-02-26,2,1,Cliente_128,Novo,0,Média,Atacado,Mouse,Periféricos,Alpha,Padrão,3,1580.14,0.13,4124.1654,1332.82,125.70539999999984,Sudeste,Rio de Janeiro,Online,Vendedor_08,5317.92,Não,1,No prazo
674,2024-02-05,2,1,Cliente_180,Novo,0,Baixa,Varejo,Teclado,Periféricos,Alpha,Econômico,8,5264.33,0.11,37482.0296,3119.5,12526.029600000002,Nordeste,Salvador,Online,Vendedor_18,45044.62,Não,4,No prazo
675,2024-12-07,12,4,Cliente_161,Novo,5,Alta,Varejo,Impressora,Informática,Gamma,Padrão,11,4312.36,0.01,46961.6004,3560.87,7792.030399999996,Centro-Oeste,Goiânia,Loja,Vendedor_17,43928.64,Sim,6,No prazo
676,2024-02-19,2,1,Cliente_090,Novo,3,Média,Varejo,Impressora,Informática,Beta,Econômico,8,5745.99,0.16,38613.0528,3781.56,8360.572799999998,Centro-Oeste,Goiânia,Loja,Vendedor_05,44875.98,Não,11,Atrasado
677,2024-03-26,3,1,Cliente_078,Recorrente,26,Baixa,Varejo,Tablet,Informática,Alpha,Premium,9,3216.72,0.17,24028.8984,2308.86,3249.1583999999966,Sul,Curitiba,Loja,Vendedor_16,32912.05,Não,13,Atrasado
678,2024-08-28,8,3,Cliente_126,Recorrente,52,Baixa,Atacado,Smartphone,Telefonia,Delta,Padrão,9,1906.51,0.25,12868.9425,1153.18,2490.3225,Sudeste,São Paulo,Online,Vendedor_07,18304.61,Não,2,No prazo
679,2024-01-19,1,1,Cliente_027,Recorrente,34,Média,Varejo,Smartphone,Telefonia,Delta,Premium,1,4139.272183908046,0.13,3601.1668,1872.97,1728.1968,Nordeste,Salvador,Loja,Vendedor_12,4048.92,Não,5,No prazo
680,2024-06-28,6,2,Cliente_099,Recorrente,5,Alta,Atacado,Smartphone,Telefonia,Delta,Econômico,2,5593.67,0.09,10180.4794,3651.43,2877.6194000000005,Sul,Curitiba,Loja,Vendedor_09,13175.46,Não,1,No prazo
681,2024-05-07,5,2,Cliente_021,Recorrente,31,Baixa,Varejo,Mouse,Periféricos,Gamma,Premium,5,687.05,0.09,3126.0775000000003,390.67,1172.7275000000002,Norte,Manaus,Loja,Vendedor_19,3277.39,Não,2,No prazo
682,2024-06-07,6,2,Cliente_033,Novo,1,Alta,Varejo,Headset,Periféricos,Beta,Premium,2,4953.74,0.23,7628.759599999999,3626.77,375.21959999999945,Norte,Manaus,Loja,Vendedor_15,10684.25,Não,9,Atrasado
683,2024-11-29,11,4,Cliente_035,Novo,2,Média,Atacado,Teclado,Periféricos,Gamma,Econômico,2,4745.43,0.17,7877.4138,3591.89,693.6338000000005,Sudeste,Rio de Janeiro,Online,Vendedor_07,10184.15,Não,13,Atrasado
684,2024-07-20,7,3,Cliente_106,Novo,5,Média,Atacado,Monitor,Informática,Beta,Econômico,6,4966.99,0.13,25927.6878,4127.01,1165.6277999999984,Sul,Porto Alegre,Online,Vendedor_14,28953.66,Não,13,Atrasado
685,2024-03-26,3,1,Cliente_179,Novo,1,Média,Varejo,Headset,Periféricos,Alpha,Premium,7,5738.02,0.13,34944.5418,3879.41,7788.6718,Norte,Belém,Loja,Vendedor_16,45659.44,Não,13,Atrasado
686,2024-01-06,1,1,Cliente_069,Recorrente,54,Média,Varejo,Tablet,Informática,Beta,Premium,1,1140.46,0.21,900.9634,714.01,186.9534000000001,Sudeste,São Paulo,Online,Vendedor_04,1084.57,Não,8,Atrasado
687,2024-03-01,3,1,Cliente_005,Novo,5,Baixa,Varejo,Impressora,Informática,Gamma,Premium,11,263.03,0.17,2401.4639,156.99,674.5738999999996,Norte,Manaus,Loja,Vendedor_08,3248.2,Não,14,Atrasado
688,2024-11-02,11,4,Cliente_024,Novo,4,Baixa,Atacado,Mouse,Periféricos,Beta,Econômico,7,824.5999999999999,0.11,5137.258,414.94,2232.678,Norte,Belém,Loja,Vendedor_07,6341.53,Não,6,No prazo
689,2024-05-23,5,2,Cliente_043,Recorrente,30,Média,Varejo,Headset,Periféricos,Gamma,Premium,2,3509.65,0.04,6738.528,2299.09,2140.348,Nordeste,Salvador,Loja,Vendedor_18,7824.89,Não,4,No prazo
690,2024-10-03,10,4,Cliente_186,Novo,0,Baixa,Atacado,Monitor,Informática,Gamma,Econômico,10,2241.3,0.21,17706.27,1242.36,5282.670000000002,Nordeste,Recife,Online,Vendedor_02,20817.04,Não,11,Atrasado
691,2024-08-20,8,3,Cliente_085,Novo,4,Baixa,Atacado,Teclado,Periféricos,Alpha,Padrão,5,3107.13,0.03,15069.580500000002,2013.05,5004.330500000002,Sul,Porto Alegre,Loja,Vendedor_03,17617.93,Não,8,Atrasado
692,2024-07-31,7,3,Cliente_110,Recorrente,19,Baixa,Atacado,Headset,Periféricos,Beta,Premium,6,2019.59,0.1,10905.786,1104.45,4279.085999999999,Sul,Porto Alegre,Loja,Vendedor_10,11107.4,Não,6,No prazo
693,2024-10-12,10,4,Cliente_115,Recorrente,24,Média,Varejo,Smartphone,Telefonia,Delta,Econômico,11,1827.37,0.16,16884.8988,1474.92,660.7787999999982,Centro-Oeste,Goiânia,Online,Vendedor_12,22722.8,Não,6,No prazo
694,2024-05-14,5,2,Cliente_074,Novo,0,Alta,Atacado,Notebook,Informática,Beta,Premium,3,2761.33,0.21,6544.3521,1402.76,2336.0721000000003,Norte,Manaus,Loja,Vendedor_02,8856.83,Não,14,Atrasado
695,2024-07-15,7,3,Cliente_030,Recorrente,11,Média,Varejo,Monitor,Informática,Beta,Padrão,5,4593.27,0.23,17684.089500000002,2789.87,3734.7395000000033,Centro-Oeste,Brasília,Online,Vendedor_12,27539.23,Não,10,Atrasado
696,2024-12-24,12,4,Cliente_188,Novo,3,Média,Varejo,Smartphone,Telefonia,Gamma,Premium,7,766.99,0.24,4080.3868,623.98,-287.4732000000004,Sudeste,São Paulo,Online,Vendedor_15,5110.05,Não,4,No prazo
697,2024-01-05,1,1,Cliente_064,Recorrente,43,Média,Varejo,Impressora,Informática,Beta,Econômico,6,2303.55,0.16,11609.892,1836.19,592.7520000000004,Sul,Curitiba,Online,Vendedor_15,15454.3,Não,14,Atrasado
698,2024-01-06,1,1,Cliente_047,Recorrente,35,Alta,Atacado,Mouse,Periféricos,Beta,Premium,10,4985.34,0.2,39882.72,3837.9,1503.7200000000012,Centro-Oeste,Goiânia,Online,Vendedor_11,53065.38,Não,10,Atrasado
699,2024-11-22,11,4,Cliente_115,Recorrente,35,Baixa,Varejo,Notebook,Informática,Alpha,Padrão,3,1212.48,0.03,3528.3168,838.2,1013.7167999999996,Sudeste,São Paulo,Loja,Vendedor_18,4209.45,Não,1,No prazo
700,2024-10-10,10,4,Cliente_150,Recorrente,51,Média,Atacado,Monitor,Informática,Beta,Padrão,5,579.59,0.08,2666.1140000000005,426.18,535.2140000000004,Sul,Curitiba,Loja,Vendedor_05,3096.71,Não,7,No prazo
701,2024-04-21,4,2,Cliente_050,Novo,4,Alta,Atacado,Teclado,Periféricos,Gamma,Premium,8,161.27,0.2,1032.1280000000002,90.36,309.24800000000016,Sudeste,São Paulo,Online,Vendedor_07,1330.29,Não,7,No prazo
702,2024-03-21,3,1,Cliente_040,Recorrente,18,Média,Atacado,Mouse,Periféricos,Beta,Padrão,9,1940.82,0.15,14847.273,1628.2,193.473,Centro-Oeste,Brasília,Online,Vendedor_14,19711.12,Não,1,No prazo
703,2024-11-03,11,4,Cliente_035,Recorrente,9,Média,Varejo,Teclado,Outros,Beta,Premium,8,1520.15,0.22,9485.736,1221.38,-285.3040000000001,Centro-Oeste,Goiânia,Loja,Vendedor_15,11157.87,Não,13,Atrasado
704,2024-08-27,8,3,Cliente_182,Novo,5,Alta,Atacado,Monitor,Informática,Beta,Econômico,1,2176.61,0.09,1980.7151,1956.45,24.265100000000075,Centro-Oeste,Brasília,Online,Vendedor_03,2377.99,Não,8,Atrasado
705,2024-10-24,10,4,Cliente_154,Recorrente,54,Média,Varejo,Teclado,Periféricos,Alpha,Econômico,2,5952.44,0.03,11547.7336,5049.9,1447.9336000000003,Norte,Belém,Loja,Vendedor_09,12846.13,Não,11,Atrasado
706,2024-07-22,7,3,Cliente_043,Novo,4,Baixa,Atacado,Mouse,Periféricos,Alpha,Premium,4,5148.25,0.02,20181.14,3690.25,5420.139999999999,Sul,Curitiba,Online,Vendedor_19,20164.41,Sim,8,Atrasado
707,2024-08-26,8,3,Cliente_079,Recorrente,18,Baixa,Atacado,Headset,Periféricos,Beta,Econômico,3,1052.25,0.05,2998.9125,923.65,227.9625000000001,Sudeste,Rio de Janeiro,Online,Vendedor_13,3462.43,Não,11,Atrasado
708,2024-10-19,10,4,Cliente_071,Recorrente,33,Média,Atacado,Mouse,Periféricos,Gamma,Premium,1,4433.36,0.09,4034.3576,2702.55,1331.8075999999996,Norte,Manaus,Online,Vendedor_08,4932.56,Não,11,Atrasado
709,2024-01-28,1,1,Cliente_112,Novo,2,Alta,Atacado,Notebook,Informática,Alpha,Premium,5,1703.41,0.23,6558.128500000001,1306.5,25.628500000000717,Sudeste,Rio de Janeiro,Loja,Vendedor_08,8040.93,Não,13,Atrasado
710,2024-01-02,1,1,Cliente_062,Novo,4,Baixa,Atacado,Tablet,Informática,Gamma,Econômico,8,651.47,0.03,5055.4072,359.57,2178.8472,Sul,Curitiba,Loja,Vendedor_05,5659.75,Não,8,Atrasado
711,2024-12-02,12,4,Cliente_167,Novo,1,Baixa,Atacado,Headset,Periféricos,Delta,Econômico,1,5587.33,0.04,5363.8368,3664.16,1699.6768000000002,Norte,Belém,Online,Vendedor_01,6079.64,Não,12,Atrasado
712,2024-11-15,11,4,Cliente_176,Novo,5,Alta,Varejo,Notebook,Informática,Beta,Econômico,5,1385.02,0.17,5747.833,695.48,2270.4329999999995,Centro-Oeste,Brasília,Loja,Vendedor_05,8229.79,Não,4,No prazo
713,2024-07-01,7,3,Cliente_104,Novo,5,Média,Varejo,Teclado,Periféricos,Gamma,Econômico,2,5506.97,0.23,8480.7338,4362.85,-244.96620000000075,Nordeste,Recife,Online,Vendedor_10,11404.35,Não,5,No prazo
714,2024-06-14,6,2,Cliente_023,Recorrente,27,Média,Atacado,Headset,Periféricos,Beta,Premium,7,3196.12,0.15,19016.914,2585.55,918.0639999999984,Centro-Oeste,Goiânia,Loja,Vendedor_04,25085.46,Não,9,Atrasado
715,2024-12-13,12,4,Cliente_105,Recorrente,14,Média,Varejo,Smartphone,Telefonia,Gamma,Premium,1,4317.22,0.13,3755.9814,2371.74,1384.2414000000003,Norte,Manaus,Online,Vendedor_04,4427.95,Não,12,Atrasado
716,2024-03-08,3,1,Cliente_195,Novo,0,Alta,Atacado,Tablet,Informática,Delta,Padrão,1,4535.14,0.05,4308.383,3201.26,1107.1229999999996,Centro-Oeste,Goiânia,Online,Vendedor_12,4882.1,Não,14,Atrasado
717,2024-02-24,2,1,Cliente_012,Recorrente,38,Alta,Atacado,Mouse,Periféricos,Gamma,Premium,7,1423.0,0.11,8865.29,1086.86,1257.2700000000011,Nordeste,Recife,Loja,Vendedor_11,11091.74,Não,3,No prazo
718,2024-04-20,4,2,Cliente_143,Recorrente,49,Alta,Atacado,Smartphone,Telefonia,Gamma,Econômico,7,4133.67,0.0,28935.69,2447.59,11802.56,Centro-Oeste,Brasília,Loja,Vendedor_09,32567.83,Não,13,Atrasado
719,2024-03-21,3,1,Cliente_011,Recorrente,40,Baixa,Atacado,Tablet,Informática,Alpha,Padrão,1,2648.68,0.17,2198.4044,1325.51,872.8943999999999,Norte,Manaus,Online,Vendedor_14,2493.47,Não,10,Atrasado
720,2024-10-29,10,4,Cliente_160,Recorrente,51,Alta,Varejo,Smartphone,Telefonia,Beta,Econômico,9,3023.23,0.01,26936.9793,2615.82,3394.599299999998,Norte,Manaus,Online,Vendedor_02,29952.31,Não,2,No prazo
